date,open,high,low,close,volume
16/02/1996,2.1259,2.1661,2.0932,2.0932,1059300
20/02/1996,2.1397,2.1397,2.1006,2.1006,740700
21/02/1996,2.1259,2.1259,2.1006,2.1259,51300
22/02/1996,2.1259,2.1259,2.1259,2.1259,234000
23/02/1996,2.1006,2.1397,2.1006,2.1133,1557000
26/02/1996,2.1534,2.1534,2.1006,2.1133,1207800
27/02/1996,2.1534,2.1534,2.1006,2.1133,214200
28/02/1996,2.1397,2.1397,2.1006,2.1397,12600
29/02/1996,2.1534,2.1661,2.1133,2.1397,968400
01/03/1996,2.1397,2.1397,2.1259,2.1259,390600
04/03/1996,2.1133,2.1397,2.1133,2.1397,753300
05/03/1996,2.1397,2.1397,2.1006,2.1333,28800
06/03/1996,2.1397,2.1397,2.1006,2.1259,911700
07/03/1996,2.1259,2.1259,2.1259,2.1259,0
08/03/1996,2.1006,2.1397,2.1006,2.1133,36000
11/03/1996,2.1788,2.1788,2.1259,2.1259,45900
12/03/1996,2.1259,2.1259,2.1259,2.1259,9000
13/03/1996,2.1788,2.1788,2.1259,2.1259,45900
14/03/1996,2.1259,2.1788,2.1006,2.1006,219600
15/03/1996,2.1133,2.1133,2.1006,2.1006,110700
18/03/1996,2.1133,2.1661,2.1006,2.1661,525600
19/03/1996,2.1133,2.1661,2.1006,2.1661,130500
20/03/1996,2.1259,2.1259,2.1133,2.1133,1078200
21/03/1996,2.1259,2.1661,2.1259,2.1534,96300
22/03/1996,2.1259,2.1397,2.1133,2.1259,132300
25/03/1996,2.1259,2.1259,2.1133,2.1259,513000
26/03/1996,2.1133,2.1133,2.1006,2.1006,94500
27/03/1996,2.1006,2.1006,2.1006,2.1006,9000
28/03/1996,2.1006,2.1006,2.1006,2.1006,0
29/03/1996,2.1259,2.1661,2.1259,2.1661,90900
01/04/1996,2.1133,2.1259,2.1133,2.1259,414900
02/04/1996,2.1133,2.1397,2.1133,2.1259,387000
03/04/1996,2.1133,2.1259,2.1133,2.1133,185400
04/04/1996,2.1661,2.1661,2.1133,2.1133,26100
08/04/1996,2.1133,2.1133,2.1133,2.1133,36900
09/04/1996,2.1133,2.1397,2.1133,2.1397,12600
10/04/1996,2.1397,2.1397,2.1133,2.1133,7200
11/04/1996,2.1259,2.1259,2.0742,2.0742,330300
12/04/1996,2.1006,2.1133,2.0869,2.0869,13500
15/04/1996,2.0742,2.0869,2.0742,2.0742,272700
16/04/1996,2.0742,2.0742,2.0742,2.0742,900
17/04/1996,2.0869,2.1006,2.0869,2.1006,114300
18/04/1996,2.0742,2.0742,2.0742,2.0742,22500
19/04/1996,2.0742,2.0742,2.0742,2.0742,0
22/04/1996,2.0742,2.0742,2.0742,2.0742,9000
23/04/1996,2.0742,2.0869,2.0742,2.0869,450000
24/04/1996,2.1259,2.1259,2.0742,2.0742,9000
25/04/1996,2.0742,2.0742,2.0742,2.0742,0
26/04/1996,2.0742,2.0869,2.0742,2.0869,121500
29/04/1996,2.1006,2.1006,2.1006,2.1006,1800
30/04/1996,2.1259,2.1259,2.0869,2.1006,37800
01/05/1996,2.1259,2.1259,2.0869,2.1259,285300
02/05/1996,2.0869,2.1259,2.0869,2.1259,31500
03/05/1996,2.0869,2.0869,2.0869,2.0869,7200
06/05/1996,2.0869,2.1259,2.0869,2.1259,3600
07/05/1996,2.1259,2.1259,2.1259,2.1259,0
08/05/1996,2.1259,2.1259,2.1259,2.1259,84600
09/05/1996,2.1133,2.1133,2.0869,2.0869,99900
10/05/1996,2.1259,2.1259,2.0869,2.0869,254700
13/05/1996,2.1259,2.1259,2.1259,2.1259,4500
14/05/1996,2.0869,2.0869,2.0869,2.0869,17100
15/05/1996,2.1259,2.1259,2.0869,2.0869,196200
16/05/1996,2.1259,2.1259,2.0869,2.0869,7200
17/05/1996,2.0869,2.1133,2.0869,2.1006,207900
20/05/1996,2.1133,2.1133,2.0869,2.1006,563400
21/05/1996,2.1006,2.1006,2.0869,2.0869,301500
22/05/1996,2.0869,2.1133,2.0869,2.1006,412200
23/05/1996,2.1133,2.1133,2.0869,2.0932,1080000
24/05/1996,2.1133,2.1133,2.0869,2.0869,55800
28/05/1996,2.1133,2.1133,2.1133,2.1133,8100
29/05/1996,2.1133,2.1133,2.0604,2.0742,8097300
30/05/1996,2.0869,2.0869,2.0604,2.0604,47700
31/05/1996,2.0869,2.0869,2.0604,2.0869,452700
03/06/1996,2.0742,2.0742,2.0742,2.0742,6300
04/06/1996,2.0742,2.0742,2.0742,2.0742,27000
05/06/1996,2.0604,2.0869,2.0604,2.0869,1800
06/06/1996,2.0742,2.0742,2.0604,2.0604,18900
07/06/1996,2.0604,2.0604,2.0604,2.0604,0
10/06/1996,2.0742,2.0742,2.0604,2.0668,439200
11/06/1996,2.0668,2.0742,2.0203,2.0203,433800
12/06/1996,2.0203,2.034,2.0203,2.0277,122400
13/06/1996,2.0467,2.0467,2.0203,2.0203,18000
14/06/1996,2.0467,2.0467,2.0203,2.0203,39600
17/06/1996,2.0467,2.0467,2.0203,2.0467,658800
18/06/1996,2.034,2.0742,2.034,2.0668,552600
19/06/1996,2.0668,2.0742,2.0203,2.034,3082500
20/06/1996,2.034,2.0604,2.034,2.034,432000
21/06/1996,2.0467,2.0604,2.034,2.0604,796500
24/06/1996,2.0604,2.0742,2.0604,2.0742,53100
25/06/1996,2.0742,2.0742,2.034,2.0467,71100
26/06/1996,2.034,2.0467,2.034,2.0467,243000
27/06/1996,2.0467,2.0604,2.034,2.0604,289800
28/06/1996,2.034,2.0742,2.034,2.0742,166500
01/07/1996,2.0742,2.0742,2.0076,2.0742,1731600
02/07/1996,2.0742,2.0742,2.034,2.0742,178200
03/07/1996,2.034,2.034,2.0076,2.0076,1059300
05/07/1996,2.034,2.034,2.034,2.034,900
08/07/1996,2.0076,2.0203,2.0076,2.0076,21600
09/07/1996,2.034,2.034,1.9949,1.9949,1631700
10/07/1996,2.0203,2.0203,1.7699,1.7963,1035900
11/07/1996,1.8364,1.8882,1.809,1.8491,566100
12/07/1996,1.8755,1.9421,1.8755,1.9157,300600
15/07/1996,1.9157,1.9284,1.8882,1.8882,149400
16/07/1996,1.8882,1.9019,1.8882,1.8882,81900
17/07/1996,1.8755,1.8755,1.8755,1.8755,12600
18/07/1996,1.8882,1.9019,1.8618,1.8618,173700
19/07/1996,1.8618,1.8618,1.8618,1.8618,18000
22/07/1996,1.8491,1.8491,1.8491,1.8491,2700
23/07/1996,1.8755,1.8755,1.8491,1.8491,5400
24/07/1996,1.8364,1.8364,1.8364,1.8364,85500
25/07/1996,1.8364,1.8364,1.8364,1.8364,0
26/07/1996,1.8364,1.8364,1.8364,1.8364,0
29/07/1996,1.8618,1.8618,1.8364,1.8618,189000
30/07/1996,1.8491,1.8618,1.8364,1.8491,376200
31/07/1996,1.8364,1.8364,1.8364,1.8364,2700
01/08/1996,1.8755,1.8755,1.8491,1.8755,36900
02/08/1996,1.8755,1.8755,1.8755,1.8755,0
05/08/1996,1.8491,1.8491,1.8491,1.8491,7200
06/08/1996,1.8755,1.8755,1.8491,1.8491,28800
07/08/1996,1.8491,1.8491,1.8491,1.8491,4500
08/08/1996,1.8618,1.8618,1.8618,1.8618,900
09/08/1996,1.8618,1.8618,1.8618,1.8618,18000
12/08/1996,1.8491,1.8755,1.8491,1.8755,57600
13/08/1996,1.8491,1.8755,1.8491,1.8755,148500
14/08/1996,1.8491,1.8755,1.8491,1.8618,324000
15/08/1996,1.8491,1.8491,1.8364,1.8364,37800
16/08/1996,1.8227,1.8491,1.8227,1.8491,7200
19/08/1996,1.8491,1.8491,1.8227,1.8364,549000
20/08/1996,1.8227,1.8227,1.7836,1.7836,68400
21/08/1996,1.7836,1.7836,1.7572,1.7572,137700
22/08/1996,1.7572,1.7963,1.7572,1.7699,2457900
23/08/1996,1.7699,1.7699,1.7434,1.7434,889200
26/08/1996,1.7963,1.7963,1.7836,1.7836,13500
27/08/1996,1.7699,1.7699,1.7699,1.7699,1800
28/08/1996,1.7963,1.7963,1.7699,1.7836,41400
29/08/1996,1.7572,1.7836,1.7572,1.7836,18000
30/08/1996,1.7836,1.7836,1.7836,1.7836,0
03/09/1996,1.7572,1.7572,1.7572,1.7572,4500
04/09/1996,1.7572,1.7699,1.7572,1.7699,211500
05/09/1996,1.7836,1.7963,1.7836,1.7963,54000
06/09/1996,1.7699,1.7836,1.7699,1.7699,33300
09/09/1996,1.7963,1.7963,1.7699,1.7836,82800
10/09/1996,1.7699,1.7836,1.7699,1.7699,348300
11/09/1996,1.7699,1.7836,1.7434,1.7836,9368100
12/09/1996,1.7699,1.8164,1.7699,1.7963,125100
13/09/1996,1.8227,1.8227,1.809,1.8227,78300
16/09/1996,1.7963,1.7963,1.7963,1.7963,18000
17/09/1996,1.7963,1.9157,1.7963,1.8755,911700
18/09/1996,1.8755,2.0742,1.8755,2.0467,495900
19/09/1996,2.0467,2.1925,2.0139,2.1259,605700
20/09/1996,2.1661,2.1661,2.0742,2.1133,222300
23/09/1996,2.034,2.034,2.0076,2.034,121500
24/09/1996,2.0203,2.0277,2.0076,2.0203,249300
25/09/1996,2.0076,2.0076,2.0076,2.0076,9000
26/09/1996,2.0076,2.0076,2.0076,2.0076,26100
27/09/1996,2.0076,2.0076,2.0076,2.0076,0
30/09/1996,2.0076,2.0076,2.0076,2.0076,1800
01/10/1996,2.0076,2.0076,1.9812,1.9812,40500
02/10/1996,1.9548,1.9812,1.9548,1.9812,36000
03/10/1996,1.9548,1.9548,1.9548,1.9548,17100
04/10/1996,1.9812,1.9812,1.8364,1.8364,154800
07/10/1996,1.8491,1.8882,1.8491,1.8491,164700
08/10/1996,1.8692,1.8882,1.8491,1.8882,363600
09/10/1996,1.8692,1.8692,1.8491,1.8491,342900
10/10/1996,1.8491,1.9019,1.8491,1.9019,142200
11/10/1996,1.9019,1.9019,1.9019,1.9019,0
14/10/1996,1.9083,1.9083,1.9083,1.9083,22500
15/10/1996,1.8882,1.9548,1.8882,1.9421,96300
16/10/1996,1.9548,1.9548,1.9421,1.9421,239400
17/10/1996,1.9421,1.9548,1.9284,1.9421,64800
18/10/1996,1.9421,1.9548,1.9421,1.9421,60300
21/10/1996,1.9421,1.9421,1.9421,1.9421,0
22/10/1996,1.9421,1.9548,1.9284,1.9284,298800
23/10/1996,1.9284,1.9284,1.9284,1.9284,3600
24/10/1996,1.9284,1.9548,1.9284,1.9284,140400
25/10/1996,1.9347,1.9347,1.9284,1.9284,174600
28/10/1996,1.9548,1.9548,1.9157,1.9157,15300
29/10/1996,1.9157,1.9157,1.7963,1.8227,2511900
30/10/1996,1.8364,1.8364,1.8164,1.8227,488700
31/10/1996,1.8491,1.9019,1.8227,1.9019,237600
01/11/1996,1.8882,1.9284,1.8882,1.9284,18900
04/11/1996,1.8882,1.9284,1.8882,1.9284,255600
05/11/1996,1.8882,1.9284,1.8618,1.8618,732600
06/11/1996,1.9019,1.9019,1.8618,1.8618,238500
07/11/1996,1.8882,1.9157,1.8491,1.8882,835200
08/11/1996,1.8755,1.9019,1.8755,1.9019,39600
11/11/1996,1.9019,1.9675,1.9019,1.9284,135000
12/11/1996,1.9284,1.9421,1.9019,1.9019,87300
13/11/1996,1.8755,1.8755,1.8618,1.8618,117900
14/11/1996,1.8882,1.8882,1.8618,1.8618,429300
15/11/1996,1.8491,1.8755,1.8491,1.8491,167400
18/11/1996,1.8618,1.8618,1.8618,1.8618,4500
19/11/1996,1.8618,1.8618,1.8618,1.8618,0
20/11/1996,1.8491,1.8618,1.8491,1.8618,5400
21/11/1996,1.8554,1.8618,1.8491,1.8491,102600
22/11/1996,1.8491,1.8554,1.8364,1.8491,324900
25/11/1996,1.8491,1.8491,1.829,1.8491,106200
26/11/1996,1.8227,1.8491,1.8227,1.8491,27900
27/11/1996,1.8491,1.8491,1.8491,1.8491,27000
29/11/1996,1.8428,1.8618,1.8428,1.8618,241200
02/12/1996,1.8618,1.8882,1.8618,1.8755,243900
03/12/1996,1.8882,1.8882,1.8491,1.8618,146700
04/12/1996,1.8428,1.8491,1.809,1.809,431100
05/12/1996,1.809,1.8227,1.7836,1.8026,117900
06/12/1996,1.8026,1.8026,1.8026,1.8026,0
09/12/1996,1.7963,1.8227,1.7836,1.8227,297900
10/12/1996,1.8491,1.8491,1.809,1.8227,106200
11/12/1996,1.8364,1.8364,1.7963,1.8227,46800
12/12/1996,1.8227,1.8364,1.809,1.8364,391500
13/12/1996,1.7836,1.809,1.7297,1.809,3444300
16/12/1996,1.809,1.809,1.7434,1.7572,7093800
17/12/1996,1.7434,1.7572,1.6779,1.7033,1293300
18/12/1996,1.7033,1.7963,1.7033,1.7572,331200
19/12/1996,1.7572,1.8618,1.7572,1.8618,503100
20/12/1996,1.8618,1.8618,1.8227,1.8554,538200
23/12/1996,1.8227,1.9675,1.8227,1.9157,594900
24/12/1996,1.9157,1.9157,1.8882,1.9157,39600
26/12/1996,1.9284,1.9675,1.9157,1.9548,290700
27/12/1996,1.9548,1.9548,1.9548,1.9548,0
30/12/1996,1.9548,2.0604,1.9548,2.0203,424800
31/12/1996,2.0203,2.1006,2.0203,2.0467,641700
02/01/1997,2.034,2.034,1.9675,1.9675,329400
03/01/1997,1.9949,1.9949,1.9748,1.9812,13500
06/01/1997,1.9949,1.9949,1.9675,1.9748,18000
07/01/1997,1.9748,1.9748,1.9748,1.9748,0
08/01/1997,1.9675,1.9675,1.9019,1.9019,63900
09/01/1997,1.8882,1.8882,1.8882,1.8882,5400
10/01/1997,1.8882,1.8882,1.8882,1.8882,12600
13/01/1997,1.9019,1.9019,1.8618,1.8618,20700
14/01/1997,1.8491,1.8491,1.7963,1.7963,254700
15/01/1997,1.809,1.809,1.7033,1.7297,1811700
16/01/1997,1.7033,1.7836,1.7033,1.7434,267300
17/01/1997,1.7434,1.7572,1.717,1.7297,1355400
20/01/1997,1.7572,1.7572,1.7033,1.7434,172800
21/01/1997,1.717,1.7498,1.717,1.7297,90900
22/01/1997,1.7572,1.7572,1.7297,1.7297,47700
23/01/1997,1.7297,1.7699,1.717,1.7572,78300
24/01/1997,1.7572,1.7572,1.717,1.717,375300
27/01/1997,1.717,1.7371,1.717,1.7371,33300
28/01/1997,1.7371,1.7371,1.7297,1.7297,42300
29/01/1997,1.7371,1.7699,1.7297,1.7297,42300
30/01/1997,1.7699,1.7836,1.7572,1.7572,54000
31/01/1997,1.7836,1.7836,1.7572,1.7572,405000
03/02/1997,1.7572,1.7572,1.7572,1.7572,0
04/02/1997,1.7572,1.7572,1.7572,1.7572,13500
05/02/1997,1.7699,1.7963,1.7572,1.7963,124200
06/02/1997,1.7836,1.7836,1.7836,1.7836,9000
07/02/1997,1.809,1.8364,1.7836,1.7836,103500
10/02/1997,1.8364,1.8364,1.7836,1.7836,62100
11/02/1997,1.8364,1.8491,1.7963,1.8491,72900
12/02/1997,1.7963,1.7963,1.7699,1.7963,49500
13/02/1997,1.7699,1.7963,1.7699,1.7963,22500
14/02/1997,1.7963,1.7963,1.7963,1.7963,18900
18/02/1997,1.7699,1.7836,1.7699,1.7836,76500
19/02/1997,1.7699,1.7963,1.7699,1.7963,7200
20/02/1997,1.7699,1.7963,1.7699,1.7699,19800
21/02/1997,1.7699,1.7963,1.7699,1.7963,7200
24/02/1997,1.7963,1.7963,1.7699,1.7963,5400
25/02/1997,1.7699,1.7963,1.7699,1.7963,1800
26/02/1997,1.7699,1.7836,1.7699,1.7699,92700
27/02/1997,1.7699,1.7699,1.7699,1.7699,9900
28/02/1997,1.7963,1.7963,1.7371,1.7371,1800900
03/03/1997,1.7699,1.809,1.7297,1.7963,9050400
04/03/1997,1.8227,1.8227,1.7836,1.7836,115200
05/03/1997,1.7836,1.7836,1.7836,1.7836,900
06/03/1997,1.8026,1.8227,1.7836,1.8227,87300
07/03/1997,1.8026,1.8026,1.8026,1.8026,30600
10/03/1997,1.8026,1.8364,1.7836,1.8364,270900
11/03/1997,1.8364,1.8491,1.809,1.8491,46800
12/03/1997,1.8491,1.8755,1.829,1.8554,98100
13/03/1997,1.8554,1.8618,1.809,1.8491,162000
14/03/1997,1.8364,1.8618,1.8364,1.8618,87300
17/03/1997,1.8491,1.8491,1.809,1.809,152100
18/03/1997,1.8364,1.8364,1.7963,1.7963,206100
19/03/1997,1.809,1.809,1.7963,1.7963,181800
20/03/1997,1.7963,1.8227,1.7963,1.8227,48600
21/03/1997,1.8227,1.8227,1.7963,1.8227,99900
24/03/1997,1.7963,1.809,1.7963,1.7963,79200
25/03/1997,1.7963,1.7963,1.7963,1.7963,5400
26/03/1997,1.7963,1.7963,1.7963,1.7963,0
27/03/1997,1.809,1.809,1.7699,1.7699,56700
31/03/1997,1.7699,1.7963,1.7699,1.7963,91800
01/04/1997,1.7699,1.8227,1.7699,1.8227,18900
02/04/1997,1.7963,1.7963,1.7963,1.7963,279900
03/04/1997,1.7699,1.7963,1.7434,1.7434,243000
04/04/1997,1.7836,1.7836,1.7836,1.7836,55800
07/04/1997,1.7836,1.7836,1.6906,1.7033,7677900
08/04/1997,1.7836,1.7836,1.7836,1.7836,13500
09/04/1997,1.7836,1.7836,1.7836,1.7836,0
10/04/1997,1.7699,1.7836,1.7699,1.7836,52200
11/04/1997,1.7899,1.7899,1.7899,1.7899,17100
14/04/1997,1.7963,1.7963,1.7836,1.7963,45000
15/04/1997,1.7963,1.7963,1.7836,1.7836,11700
16/04/1997,1.7572,1.7572,1.7572,1.7572,900
17/04/1997,1.7836,1.7963,1.7836,1.7963,7200
18/04/1997,1.809,1.8227,1.7963,1.8227,36000
21/04/1997,1.8227,1.8227,1.8227,1.8227,8100
22/04/1997,1.8227,1.8227,1.8227,1.8227,6300
23/04/1997,1.8227,1.8618,1.7963,1.8364,179100
24/04/1997,1.8755,1.8882,1.8491,1.8491,27900
25/04/1997,1.8618,1.9019,1.8618,1.9019,63000
28/04/1997,1.9157,1.9812,1.8882,1.9675,176400
29/04/1997,1.9675,2.0076,1.9675,1.9949,226800
30/04/1997,1.9812,2.0076,1.9675,2.0076,44100
01/05/1997,2.0076,2.0076,1.9284,1.9284,81000
02/05/1997,1.9675,1.9675,1.9157,1.9157,29700
05/05/1997,1.9157,1.9157,1.9157,1.9157,0
06/05/1997,1.9284,1.9284,1.8882,1.9157,63000
07/05/1997,1.9083,1.9157,1.8491,1.8755,170100
08/05/1997,1.8755,1.8755,1.8755,1.8755,9000
09/05/1997,1.8491,1.8755,1.8491,1.8755,18000
12/05/1997,1.8491,1.9284,1.8491,1.9284,126900
13/05/1997,1.9421,1.9675,1.9284,1.9284,218700
14/05/1997,1.9675,2.0604,1.9675,2.034,2355300
15/05/1997,2.0467,2.0467,2.0076,2.0076,17100
16/05/1997,2.0467,2.0467,2.0467,2.0467,13500
19/05/1997,2.0277,2.0277,2.0076,2.0076,410400
20/05/1997,2.0203,2.034,2.0076,2.034,522000
21/05/1997,2.0203,2.0203,2.0076,2.0076,36900
22/05/1997,2.034,2.034,2.0076,2.0076,39600
23/05/1997,2.0076,2.0203,2.0076,2.0203,114300
27/05/1997,2.0203,2.034,2.0076,2.034,904500
28/05/1997,2.034,2.034,2.0076,2.0203,679500
29/05/1997,2.0076,2.0203,2.0076,2.0076,686700
30/05/1997,2.0076,2.0203,2.0076,2.0076,85500
02/06/1997,2.0203,2.0203,2.0203,2.0203,13500
03/06/1997,2.0076,2.0076,1.9421,1.9421,48600
04/06/1997,1.9284,1.9284,1.9284,1.9284,2700
05/06/1997,1.9812,1.9812,1.9284,1.9284,35100
06/06/1997,1.9812,1.9812,1.9284,1.9284,19800
09/06/1997,1.9548,1.9812,1.9421,1.9548,59400
10/06/1997,1.9675,1.9675,1.9421,1.9421,10800
11/06/1997,1.9812,2.0203,1.9675,2.0013,324900
12/06/1997,2.034,2.034,2.0013,2.034,235800
13/06/1997,2.034,2.0604,2.0013,2.0604,754200
16/06/1997,2.0604,2.0604,2.034,2.034,786600
17/06/1997,2.0604,2.0604,2.034,2.034,418500
18/06/1997,2.0742,2.0742,2.0742,2.0742,18900
19/06/1997,2.0742,2.1133,2.0742,2.1133,512100
20/06/1997,2.1133,2.1661,2.0604,2.1133,1027800
23/06/1997,2.1133,2.1661,2.0604,2.1133,100800
24/06/1997,2.1788,2.1788,2.1661,2.1788,504000
25/06/1997,2.1788,2.1788,2.1133,2.1133,35100
26/06/1997,2.1788,2.2189,2.1534,2.1788,188100
27/06/1997,2.1788,2.2189,2.1661,2.1925,209700
30/06/1997,2.2189,2.2189,2.2189,2.2189,561600
01/07/1997,2.2052,2.2453,2.2052,2.2453,712800
02/07/1997,2.2327,2.2982,2.1661,2.2781,1091700
03/07/1997,2.2982,2.2982,2.2844,2.2982,128700
07/07/1997,2.3119,2.3119,2.2982,2.3119,126900
08/07/1997,2.3373,2.3373,2.2844,2.3373,40500
09/07/1997,2.3373,2.3373,2.3119,2.3373,117900
10/07/1997,2.3246,2.3246,2.1925,2.2591,615600
11/07/1997,2.2844,2.2844,2.2844,2.2844,58500
14/07/1997,2.2718,2.3246,2.2718,2.2982,349200
15/07/1997,2.2982,2.2982,2.2718,2.2718,52200
16/07/1997,2.2982,2.3246,2.2982,2.2982,72000
17/07/1997,2.3246,2.3246,2.2982,2.3119,252900
18/07/1997,2.3246,2.3246,2.2844,2.2844,64800
21/07/1997,2.2844,2.2844,2.2844,2.2844,36000
22/07/1997,2.3246,2.3246,2.2327,2.2591,426600
23/07/1997,2.3246,2.3246,2.2718,2.2982,36000
24/07/1997,2.2718,2.2982,2.2327,2.2718,82800
25/07/1997,2.2982,2.2982,2.2718,2.2982,202500
28/07/1997,2.2327,2.2718,2.2327,2.2327,88200
29/07/1997,2.2718,2.2718,2.1925,2.1925,279000
30/07/1997,2.1788,2.2189,2.1788,2.2189,160200
31/07/1997,2.2189,2.2591,2.1925,2.2591,191700
01/08/1997,2.2453,2.2591,2.1925,2.1925,140400
04/08/1997,2.2453,2.2591,2.2253,2.2591,18900
05/08/1997,2.2591,2.2591,2.1925,2.2591,181800
06/08/1997,2.1925,2.2327,2.1925,2.1925,366300
07/08/1997,2.1925,2.2327,2.1925,2.2253,38700
08/08/1997,2.2189,2.2327,2.1925,2.1925,358200
11/08/1997,2.1925,2.2718,2.1661,2.2189,4757400
12/08/1997,2.2453,2.2718,2.1661,2.1661,1229400
13/08/1997,2.2718,2.2718,2.2189,2.2189,33300
14/08/1997,2.2718,2.2982,2.2718,2.2982,112500
15/08/1997,2.2844,2.2982,2.2718,2.2718,70200
18/08/1997,2.2718,2.3119,2.2718,2.2918,95400
19/08/1997,2.2718,2.3119,2.2718,2.2844,88200
20/08/1997,2.2844,2.2982,2.2718,2.2982,153000
21/08/1997,2.2982,2.2982,2.2844,2.2982,183600
22/08/1997,2.2982,2.2982,2.2718,2.2982,113400
25/08/1997,2.2982,2.2982,2.2982,2.2982,1800
26/08/1997,2.2718,2.2718,2.2718,2.2718,7200
27/08/1997,2.2718,2.3373,2.2718,2.3119,39600
28/08/1997,2.2982,2.3373,2.2844,2.2844,18900
29/08/1997,2.2982,2.3637,2.2982,2.3637,17100
02/09/1997,2.3637,2.3637,2.3637,2.3637,6300
03/09/1997,2.3637,2.3637,2.2982,2.3637,5400
04/09/1997,2.3637,2.4176,2.3637,2.3912,49500
05/09/1997,2.4176,2.4704,2.351,2.3912,95400
08/09/1997,2.4429,2.4567,2.4429,2.4567,82800
09/09/1997,2.4567,2.4567,2.4303,2.4429,136800
10/09/1997,2.4303,2.4567,2.4303,2.4567,70200
11/09/1997,2.4429,2.4429,2.4429,2.4429,46800
12/09/1997,2.4567,2.4567,2.4366,2.4429,483300
15/09/1997,2.4303,2.4567,2.4303,2.4567,38700
16/09/1997,2.4567,2.4567,2.4503,2.4503,87300
17/09/1997,2.4503,2.4567,2.3975,2.4398,139500
18/09/1997,2.4567,2.4567,2.4303,2.4567,22500
19/09/1997,2.4176,2.4567,2.4176,2.4303,45900
22/09/1997,2.4038,2.4567,2.4038,2.4567,65700
23/09/1997,2.4303,2.4567,2.4038,2.4567,78300
24/09/1997,2.4567,2.4567,2.4567,2.4567,32400
25/09/1997,2.4567,2.4567,2.4567,2.4567,9000
26/09/1997,2.4567,2.4567,2.4038,2.4038,41400
29/09/1997,2.4038,2.4567,2.4038,2.4567,18900
30/09/1997,2.4567,2.4567,2.4038,2.4303,40500
01/10/1997,2.4567,2.4704,2.4303,2.4303,62100
02/10/1997,2.4366,2.4366,2.4366,2.4366,13500
03/10/1997,2.4429,2.4567,2.4429,2.4567,60300
06/10/1997,2.4176,2.4366,2.4176,2.4366,18000
07/10/1997,2.4567,2.4567,2.4176,2.4366,32400
08/10/1997,2.4567,2.4704,2.4567,2.4704,99900
09/10/1997,2.4704,2.4704,2.4567,2.4567,30600
10/10/1997,2.4704,2.4704,2.4567,2.4704,56700
13/10/1997,2.4704,2.4704,2.3912,2.3912,41400
14/10/1997,2.3912,2.4303,2.3637,2.4303,33300
15/10/1997,2.4303,2.4303,2.4303,2.4303,2700
16/10/1997,2.4303,2.4704,2.4176,2.4503,121500
17/10/1997,2.4303,2.4704,2.4303,2.4704,63900
20/10/1997,2.4303,2.4704,2.4176,2.4429,32400
21/10/1997,2.4704,2.4704,2.4102,2.4102,57600
22/10/1997,2.4303,2.4567,2.4303,2.4567,11700
23/10/1997,2.3912,2.3912,2.3912,2.3912,3600
24/10/1997,2.4303,2.4704,2.4303,2.4704,23400
27/10/1997,2.4704,2.4704,2.351,2.351,54900
28/10/1997,2.2718,2.351,2.2718,2.351,40500
29/10/1997,2.3246,2.4303,2.3246,2.4038,21600
30/10/1997,2.4038,2.4038,2.3246,2.3246,15300
31/10/1997,2.4038,2.4038,2.351,2.4038,3600
03/11/1997,2.351,2.351,2.351,2.351,110700
04/11/1997,2.3373,2.4038,2.3373,2.4038,45000
05/11/1997,2.4038,2.4567,2.4038,2.4567,24300
06/11/1997,2.4303,2.4303,2.4176,2.4176,21600
07/11/1997,2.4038,2.4038,2.351,2.351,46800
10/11/1997,2.351,2.4303,2.351,2.3637,73800
11/11/1997,2.3774,2.4303,2.3774,2.3912,99000
12/11/1997,2.3912,2.3912,2.3912,2.3912,0
13/11/1997,2.3711,2.3711,2.3711,2.3711,900
14/11/1997,2.3912,2.3912,2.351,2.351,33300
17/11/1997,2.351,2.351,2.351,2.351,0
18/11/1997,2.351,2.4429,2.351,2.4303,82800
19/11/1997,2.4303,2.4303,2.4303,2.4303,0
20/11/1997,2.351,2.351,2.351,2.351,1800
21/11/1997,2.351,2.4429,2.351,2.4303,94500
24/11/1997,2.4429,2.4429,2.351,2.4429,84600
25/11/1997,2.351,2.4303,2.351,2.3912,27900
26/11/1997,2.351,2.351,2.351,2.351,3600
28/11/1997,2.4303,2.4303,2.4303,2.4303,8100
01/12/1997,2.4303,2.4704,2.4303,2.4303,74700
02/12/1997,2.4704,2.4704,2.4303,2.4704,69300
03/12/1997,2.4704,2.4704,2.4303,2.4704,99900
04/12/1997,2.4567,2.4567,2.4567,2.4567,9000
05/12/1997,2.4567,2.4567,2.4567,2.4567,16200
08/12/1997,2.4567,2.4704,2.4303,2.4704,99900
09/12/1997,2.4567,2.4704,2.4567,2.4704,9000
10/12/1997,2.4503,2.463,2.4429,2.4429,356400
11/12/1997,2.4303,2.4303,2.351,2.3637,197100
12/12/1997,2.3774,2.3774,2.351,2.351,31500
15/12/1997,2.3246,2.3637,2.3246,2.3637,15300
16/12/1997,2.3637,2.3637,2.3119,2.3119,442800
17/12/1997,2.3119,2.3119,2.3119,2.3119,0
18/12/1997,2.2982,2.2982,2.2844,2.2844,46800
19/12/1997,2.2189,2.351,2.2052,2.3309,108000
22/12/1997,2.3373,2.3373,2.2844,2.2844,89100
23/12/1997,2.3373,2.3743,2.3373,2.3574,263700
24/12/1997,2.3574,2.3574,2.3574,2.3574,0
